dataset,name,accent,age,language,podcast,sex,speaker_id,subdataset,subset,type
vox2,id05200,,,,,f,id05200,,train,speakers
vox2,id05201,,,,,f,id05201,,train,speakers
vox2,id05203,,,,,f,id05203,,train,speakers
vox2,id05204,,,,,f,id05204,,train,speakers
vox2,id05205,,,,,f,id05205,,train,speakers
vox2,id05206,,,,,f,id05206,,val,speakers
vox2,id05207,,,,,f,id05207,,train,speakers
vox2,id05208,,,,,f,id05208,,train,speakers
vox2,id05209,,,,,f,id05209,,train,speakers
vox2,id05210,,,,,f,id05210,,train,speakers
vox2,id05211,,,,,f,id05211,,train,speakers
vox2,id05212,,,,,f,id05212,,train,speakers
vox2,id05213,,,,,f,id05213,,train,speakers
vox2,id05218,,,,,f,id05218,,train,speakers
vox2,id05220,,,,,f,id05220,,train,speakers
vox2,id05221,,,,,f,id05221,,train,speakers
vox2,id05223,,,,,f,id05223,,train,speakers
vox2,id05224,,,,,f,id05224,,val,speakers
vox2,id05226,,,,,f,id05226,,train,speakers
vox2,id05227,,,,,f,id05227,,train,speakers
vox2,id05228,,,,,m,id05228,,train,speakers
vox2,id05229,,,,,m,id05229,,train,speakers
vox2,id05231,,,,,f,id05231,,train,speakers
vox2,id05235,,,,,f,id05235,,train,speakers
vox2,id05236,,,,,f,id05236,,train,speakers
vox2,id05237,,,,,f,id05237,,train,speakers
vox2,id05239,,,,,f,id05239,,train,speakers
vox2,id05240,,,,,f,id05240,,train,speakers
vox2,id05241,,,,,f,id05241,,train,speakers
vox2,id05242,,,,,m,id05242,,val,speakers
vox2,id05244,,,,,m,id05244,,train,speakers
vox2,id05245,,,,,f,id05245,,train,speakers
vox2,id05246,,,,,m,id05246,,train,speakers
vox2,id05248,,,,,f,id05248,,train,speakers
vox2,id05249,,,,,m,id05249,,val,speakers
vox2,id05250,,,,,f,id05250,,train,speakers
vox2,id05251,,,,,f,id05251,,val,speakers
vox2,id05252,,,,,f,id05252,,train,speakers
vox2,id05253,,,,,f,id05253,,train,speakers
vox2,id05255,,,,,f,id05255,,train,speakers
vox2,id05256,,,,,m,id05256,,train,speakers
vox2,id05257,,,,,m,id05257,,train,speakers
vox2,id05258,,,,,m,id05258,,val,speakers
vox2,id05260,,,,,m,id05260,,val,speakers
vox2,id05261,,,,,m,id05261,,train,speakers
vox2,id05262,,,,,m,id05262,,train,speakers
vox2,id05263,,,,,m,id05263,,train,speakers
vox2,id05264,,,,,m,id05264,,train,speakers
vox2,id05265,,,,,m,id05265,,train,speakers
vox2,id05266,,,,,m,id05266,,train,speakers
vox2,id05268,,,,,m,id05268,,train,speakers
vox2,id05269,,,,,m,id05269,,train,speakers
vox2,id05270,,,,,m,id05270,,train,speakers
vox2,id05271,,,,,m,id05271,,train,speakers
vox2,id05272,,,,,m,id05272,,train,speakers
vox2,id05274,,,,,f,id05274,,train,speakers
vox2,id05275,,,,,f,id05275,,train,speakers
vox2,id05276,,,,,f,id05276,,val,speakers
vox2,id05277,,,,,f,id05277,,train,speakers
vox2,id05278,,,,,f,id05278,,train,speakers
vox2,id05280,,,,,f,id05280,,train,speakers
vox2,id05282,,,,,m,id05282,,train,speakers
vox2,id05283,,,,,f,id05283,,train,speakers
vox2,id05284,,,,,f,id05284,,train,speakers
vox2,id05286,,,,,m,id05286,,train,speakers
vox2,id05287,,,,,m,id05287,,train,speakers
vox2,id05288,,,,,m,id05288,,train,speakers
vox2,id05289,,,,,m,id05289,,train,speakers
vox2,id05290,,,,,m,id05290,,train,speakers
vox2,id05291,,,,,m,id05291,,train,speakers
vox2,id05292,,,,,m,id05292,,train,speakers
vox2,id05293,,,,,m,id05293,,train,speakers
vox2,id05295,,,,,m,id05295,,train,speakers
vox2,id05296,,,,,m,id05296,,train,speakers
vox2,id05297,,,,,m,id05297,,train,speakers
vox2,id05300,,,,,m,id05300,,train,speakers
vox2,id05301,,,,,m,id05301,,train,speakers
vox2,id05303,,,,,f,id05303,,train,speakers
vox2,id05306,,,,,f,id05306,,train,speakers
vox2,id05308,,,,,f,id05308,,train,speakers
vox2,id05310,,,,,m,id05310,,train,speakers
vox2,id05312,,,,,m,id05312,,train,speakers
vox2,id05313,,,,,f,id05313,,train,speakers
vox2,id05314,,,,,f,id05314,,val,speakers
vox2,id05315,,,,,f,id05315,,train,speakers
vox2,id05316,,,,,f,id05316,,train,speakers
vox2,id05317,,,,,m,id05317,,train,speakers
vox2,id05319,,,,,f,id05319,,train,speakers
vox2,id05321,,,,,m,id05321,,train,speakers
vox2,id05323,,,,,m,id05323,,val,speakers
vox2,id05324,,,,,m,id05324,,train,speakers
vox2,id05328,,,,,m,id05328,,train,speakers
vox2,id05332,,,,,m,id05332,,val,speakers
vox2,id05333,,,,,m,id05333,,train,speakers
vox2,id05334,,,,,m,id05334,,train,speakers
vox2,id05335,,,,,m,id05335,,train,speakers
vox2,id05339,,,,,f,id05339,,val,speakers
vox2,id05341,,,,,m,id05341,,val,speakers
vox2,id05342,,,,,m,id05342,,train,speakers
vox2,id05343,,,,,m,id05343,,train,speakers
vox2,id05344,,,,,m,id05344,,train,speakers
vox2,id05345,,,,,m,id05345,,train,speakers
vox2,id05346,,,,,m,id05346,,train,speakers
vox2,id05349,,,,,m,id05349,,train,speakers
vox2,id05350,,,,,m,id05350,,val,speakers
vox2,id05351,,,,,m,id05351,,train,speakers
vox2,id05352,,,,,m,id05352,,train,speakers
vox2,id05353,,,,,m,id05353,,train,speakers
vox2,id05354,,,,,m,id05354,,train,speakers
vox2,id05357,,,,,m,id05357,,val,speakers
vox2,id05358,,,,,m,id05358,,train,speakers
vox2,id05369,,,,,f,id05369,,train,speakers
vox2,id05370,,,,,f,id05370,,train,speakers
vox2,id05371,,,,,f,id05371,,train,speakers
vox2,id05372,,,,,f,id05372,,train,speakers
vox2,id05373,,,,,f,id05373,,train,speakers
vox2,id05375,,,,,m,id05375,,val,speakers
vox2,id05376,,,,,f,id05376,,train,speakers
vox2,id05378,,,,,m,id05378,,train,speakers
vox2,id05379,,,,,f,id05379,,train,speakers
vox2,id05380,,,,,m,id05380,,train,speakers
vox2,id05381,,,,,m,id05381,,train,speakers
vox2,id05383,,,,,m,id05383,,train,speakers
vox2,id05384,,,,,m,id05384,,val,speakers
vox2,id05387,,,,,m,id05387,,train,speakers
vox2,id05388,,,,,f,id05388,,train,speakers
vox2,id05392,,,,,f,id05392,,train,speakers
vox2,id05398,,,,,f,id05398,,test,speakers
vox2,id05399,,,,,f,id05399,,train,speakers
vox2,id05401,,,,,f,id05401,,train,speakers
vox2,id05402,,,,,f,id05402,,train,speakers
vox2,id05403,,,,,f,id05403,,train,speakers
vox2,id05404,,,,,f,id05404,,val,speakers
vox2,id05405,,,,,f,id05405,,train,speakers
vox2,id05408,,,,,m,id05408,,train,speakers
vox2,id05421,,,,,f,id05421,,train,speakers
vox2,id05422,,,,,f,id05422,,val,speakers
vox2,id05423,,,,,f,id05423,,train,speakers
vox2,id05424,,,,,f,id05424,,train,speakers
vox2,id05426,,,,,m,id05426,,train,speakers
vox2,id05427,,,,,m,id05427,,train,speakers
vox2,id05428,,,,,m,id05428,,train,speakers
vox2,id05429,,,,,m,id05429,,val,speakers
vox2,id05430,,,,,m,id05430,,train,speakers
vox2,id05431,,,,,m,id05431,,val,speakers
vox2,id05432,,,,,f,id05432,,train,speakers
vox2,id05433,,,,,m,id05433,,train,speakers
vox2,id05434,,,,,f,id05434,,train,speakers
vox2,id05435,,,,,f,id05435,,train,speakers
vox2,id05438,,,,,f,id05438,,val,speakers
vox2,id05441,,,,,f,id05441,,train,speakers
vox2,id05442,,,,,f,id05442,,train,speakers
vox2,id05443,,,,,f,id05443,,train,speakers
vox2,id05444,,,,,f,id05444,,train,speakers
vox2,id05445,,,,,m,id05445,,train,speakers
vox2,id05448,,,,,m,id05448,,train,speakers
vox2,id05449,,,,,f,id05449,,train,speakers
vox2,id05450,,,,,f,id05450,,train,speakers
vox2,id05451,,,,,m,id05451,,train,speakers
vox2,id05453,,,,,m,id05453,,train,speakers
vox2,id05454,,,,,m,id05454,,train,speakers
vox2,id05456,,,,,f,id05456,,val,speakers
vox2,id05457,,,,,f,id05457,,train,speakers
vox2,id05460,,,,,m,id05460,,train,speakers
vox2,id05465,,,,,m,id05465,,val,speakers
vox2,id05466,,,,,m,id05466,,train,speakers
vox2,id05467,,,,,f,id05467,,train,speakers
vox2,id05468,,,,,f,id05468,,train,speakers
vox2,id05469,,,,,f,id05469,,train,speakers
vox2,id05470,,,,,f,id05470,,train,speakers
vox2,id05471,,,,,m,id05471,,train,speakers
vox2,id05472,,,,,m,id05472,,train,speakers
vox2,id05474,,,,,f,id05474,,val,speakers
vox2,id05476,,,,,m,id05476,,train,speakers
vox2,id05477,,,,,f,id05477,,train,speakers
vox2,id05478,,,,,f,id05478,,train,speakers
vox2,id05479,,,,,m,id05479,,test,speakers
vox2,id05480,,,,,m,id05480,,train,speakers
vox2,id05481,,,,,m,id05481,,train,speakers
vox2,id05483,,,,,f,id05483,,val,speakers
vox2,id05486,,,,,m,id05486,,train,speakers
vox2,id05487,,,,,m,id05487,,train,speakers
vox2,id05490,,,,,m,id05490,,train,speakers
vox2,id05491,,,,,m,id05491,,train,speakers
vox2,id05492,,,,,m,id05492,,val,speakers
vox2,id05493,,,,,m,id05493,,train,speakers
vox2,id05494,,,,,m,id05494,,train,speakers
vox2,id05496,,,,,f,id05496,,train,speakers
vox2,id05502,,,,,m,id05502,,train,speakers
vox2,id05503,,,,,m,id05503,,val,speakers
vox2,id05504,,,,,m,id05504,,train,speakers
vox2,id05505,,,,,m,id05505,,train,speakers
vox2,id05506,,,,,m,id05506,,train,speakers
vox2,id05507,,,,,m,id05507,,train,speakers
vox2,id05508,,,,,m,id05508,,train,speakers
vox2,id05509,,,,,m,id05509,,train,speakers
vox2,id05510,,,,,m,id05510,,train,speakers
vox2,id05512,,,,,m,id05512,,val,speakers
vox2,id05513,,,,,m,id05513,,train,speakers
vox2,id05515,,,,,m,id05515,,train,speakers
vox2,id05516,,,,,m,id05516,,train,speakers
vox2,id05517,,,,,m,id05517,,train,speakers
vox2,id05518,,,,,m,id05518,,train,speakers
vox2,id05519,,,,,m,id05519,,val,speakers
vox2,id05520,,,,,m,id05520,,train,speakers
vox2,id05521,,,,,m,id05521,,val,speakers
vox2,id05522,,,,,f,id05522,,train,speakers
vox2,id05524,,,,,m,id05524,,train,speakers
vox2,id05526,,,,,m,id05526,,train,speakers
vox2,id05527,,,,,m,id05527,,train,speakers
vox2,id05528,,,,,f,id05528,,val,speakers
vox2,id05534,,,,,m,id05534,,train,speakers
vox2,id05535,,,,,m,id05535,,train,speakers
vox2,id05536,,,,,m,id05536,,train,speakers
vox2,id05538,,,,,m,id05538,,train,speakers
vox2,id05541,,,,,m,id05541,,train,speakers
vox2,id05545,,,,,m,id05545,,train,speakers
vox2,id05546,,,,,m,id05546,,val,speakers
vox2,id05547,,,,,m,id05547,,train,speakers
vox2,id05549,,,,,m,id05549,,train,speakers
vox2,id05551,,,,,m,id05551,,train,speakers
vox2,id05552,,,,,m,id05552,,train,speakers
vox2,id05553,,,,,m,id05553,,train,speakers
vox2,id05554,,,,,m,id05554,,train,speakers
vox2,id05555,,,,,m,id05555,,val,speakers
vox2,id05556,,,,,m,id05556,,train,speakers
vox2,id05557,,,,,m,id05557,,train,speakers
vox2,id05558,,,,,m,id05558,,train,speakers
vox2,id05559,,,,,m,id05559,,train,speakers
vox2,id05561,,,,,m,id05561,,train,speakers
vox2,id05562,,,,,m,id05562,,train,speakers
vox2,id05563,,,,,m,id05563,,train,speakers
vox2,id05564,,,,,m,id05564,,val,speakers
vox2,id05567,,,,,f,id05567,,train,speakers
vox2,id05568,,,,,m,id05568,,train,speakers
vox2,id05570,,,,,m,id05570,,train,speakers
vox2,id05573,,,,,f,id05573,,val,speakers
vox2,id05574,,,,,f,id05574,,train,speakers
vox2,id05575,,,,,f,id05575,,train,speakers
vox2,id05576,,,,,f,id05576,,train,speakers
vox2,id05577,,,,,f,id05577,,train,speakers
vox2,id05579,,,,,f,id05579,,train,speakers
vox2,id05581,,,,,f,id05581,,train,speakers
vox2,id05583,,,,,f,id05583,,train,speakers
vox2,id05584,,,,,f,id05584,,train,speakers
vox2,id05585,,,,,f,id05585,,train,speakers
vox2,id05586,,,,,m,id05586,,train,speakers
vox2,id05588,,,,,f,id05588,,train,speakers
vox2,id05591,,,,,f,id05591,,val,speakers
vox2,id05607,,,,,m,id05607,,train,speakers
vox2,id05609,,,,,f,id05609,,val,speakers
vox2,id05610,,,,,f,id05610,,train,speakers
vox2,id05612,,,,,f,id05612,,train,speakers
vox2,id05613,,,,,f,id05613,,train,speakers
vox2,id05614,,,,,f,id05614,,train,speakers
vox2,id05615,,,,,f,id05615,,train,speakers
vox2,id05616,,,,,f,id05616,,train,speakers
vox2,id05619,,,,,f,id05619,,train,speakers
vox2,id05620,,,,,f,id05620,,val,speakers
vox2,id05621,,,,,f,id05621,,train,speakers
vox2,id05622,,,,,f,id05622,,train,speakers
vox2,id05623,,,,,f,id05623,,train,speakers
vox2,id05624,,,,,f,id05624,,train,speakers
vox2,id05625,,,,,f,id05625,,train,speakers
vox2,id05627,,,,,f,id05627,,val,speakers
vox2,id05628,,,,,f,id05628,,train,speakers
vox2,id05631,,,,,f,id05631,,train,speakers
vox2,id05632,,,,,f,id05632,,train,speakers
vox2,id05633,,,,,f,id05633,,train,speakers
vox2,id05634,,,,,f,id05634,,train,speakers
vox2,id05639,,,,,m,id05639,,train,speakers
vox2,id05640,,,,,f,id05640,,train,speakers
vox2,id05641,,,,,m,id05641,,train,speakers
vox2,id05642,,,,,f,id05642,,train,speakers
vox2,id05643,,,,,f,id05643,,train,speakers
vox2,id05644,,,,,f,id05644,,train,speakers
vox2,id05645,,,,,m,id05645,,val,speakers
vox2,id05647,,,,,m,id05647,,train,speakers
vox2,id05648,,,,,m,id05648,,train,speakers
vox2,id05649,,,,,m,id05649,,train,speakers
vox2,id05657,,,,,m,id05657,,train,speakers
vox2,id05658,,,,,m,id05658,,train,speakers
vox2,id05660,,,,,m,id05660,,train,speakers
vox2,id05663,,,,,f,id05663,,val,speakers
vox2,id05664,,,,,f,id05664,,train,speakers
vox2,id05665,,,,,f,id05665,,train,speakers
vox2,id05666,,,,,f,id05666,,train,speakers
vox2,id05667,,,,,f,id05667,,train,speakers
vox2,id05668,,,,,f,id05668,,test,speakers
vox2,id05670,,,,,f,id05670,,train,speakers
vox2,id05671,,,,,m,id05671,,train,speakers
vox2,id05672,,,,,m,id05672,,val,speakers
vox2,id05677,,,,,f,id05677,,test,speakers
vox2,id05678,,,,,m,id05678,,train,speakers
vox2,id05681,,,,,m,id05681,,val,speakers
vox2,id05684,,,,,m,id05684,,train,speakers
vox2,id05685,,,,,m,id05685,,train,speakers
vox2,id05686,,,,,m,id05686,,test,speakers
vox2,id05687,,,,,m,id05687,,train,speakers
vox2,id05688,,,,,m,id05688,,train,speakers
vox2,id05689,,,,,m,id05689,,train,speakers
vox2,id05690,,,,,m,id05690,,val,speakers
vox2,id05691,,,,,m,id05691,,train,speakers
vox2,id05692,,,,,m,id05692,,train,speakers
vox2,id05693,,,,,m,id05693,,train,speakers
vox2,id05694,,,,,m,id05694,,train,speakers
vox2,id05695,,,,,m,id05695,,test,speakers
vox2,id05696,,,,,m,id05696,,train,speakers
vox2,id05697,,,,,m,id05697,,train,speakers
vox2,id05698,,,,,m,id05698,,train,speakers
vox2,id05699,,,,,m,id05699,,val,speakers
vox2,id05700,,,,,m,id05700,,train,speakers
vox2,id05703,,,,,m,id05703,,train,speakers
vox2,id05704,,,,,m,id05704,,train,speakers
vox2,id05706,,,,,f,id05706,,train,speakers
vox2,id05707,,,,,f,id05707,,train,speakers
vox2,id05708,,,,,f,id05708,,val,speakers
vox2,id05710,,,,,f,id05710,,val,speakers
vox2,id05715,,,,,m,id05715,,train,speakers
vox2,id05716,,,,,f,id05716,,train,speakers
vox2,id05718,,,,,f,id05718,,train,speakers
vox2,id05719,,,,,f,id05719,,train,speakers
vox2,id05721,,,,,f,id05721,,train,speakers
vox2,id05722,,,,,f,id05722,,train,speakers
vox2,id05723,,,,,f,id05723,,train,speakers
vox2,id05724,,,,,f,id05724,,train,speakers
vox2,id05725,,,,,f,id05725,,train,speakers
vox2,id05726,,,,,m,id05726,,val,speakers
vox2,id05727,,,,,f,id05727,,train,speakers
vox2,id05728,,,,,m,id05728,,train,speakers
vox2,id05729,,,,,m,id05729,,train,speakers
vox2,id05731,,,,,m,id05731,,train,speakers
vox2,id05733,,,,,m,id05733,,train,speakers
vox2,id05734,,,,,m,id05734,,train,speakers
vox2,id05735,,,,,m,id05735,,val,speakers
vox2,id05737,,,,,m,id05737,,train,speakers
vox2,id05738,,,,,m,id05738,,train,speakers
vox2,id05739,,,,,m,id05739,,train,speakers
vox2,id05740,,,,,m,id05740,,train,speakers
vox2,id05741,,,,,m,id05741,,train,speakers
vox2,id05742,,,,,m,id05742,,train,speakers
vox2,id05743,,,,,m,id05743,,train,speakers
vox2,id05745,,,,,f,id05745,,train,speakers
vox2,id05746,,,,,f,id05746,,train,speakers
vox2,id05747,,,,,f,id05747,,train,speakers
vox2,id05748,,,,,f,id05748,,train,speakers
vox2,id05750,,,,,f,id05750,,train,speakers
vox2,id05751,,,,,m,id05751,,train,speakers
vox2,id05752,,,,,f,id05752,,train,speakers
vox2,id05754,,,,,m,id05754,,train,speakers
vox2,id05756,,,,,m,id05756,,train,speakers
vox2,id05757,,,,,f,id05757,,train,speakers
vox2,id05758,,,,,m,id05758,,test,speakers
vox2,id05759,,,,,m,id05759,,train,speakers
vox2,id05760,,,,,f,id05760,,train,speakers
vox2,id05762,,,,,f,id05762,,val,speakers
vox2,id05764,,,,,f,id05764,,train,speakers
vox2,id05765,,,,,f,id05765,,train,speakers
vox2,id05766,,,,,f,id05766,,train,speakers
vox2,id05767,,,,,f,id05767,,test,speakers
vox2,id05768,,,,,f,id05768,,train,speakers
vox2,id05769,,,,,f,id05769,,train,speakers
vox2,id05770,,,,,f,id05770,,train,speakers
vox2,id05771,,,,,f,id05771,,val,speakers
vox2,id05772,,,,,f,id05772,,train,speakers
vox2,id05774,,,,,m,id05774,,train,speakers
vox2,id05776,,,,,f,id05776,,test,speakers
vox2,id05777,,,,,f,id05777,,train,speakers
vox2,id05779,,,,,f,id05779,,train,speakers
vox2,id05783,,,,,f,id05783,,train,speakers
vox2,id05784,,,,,f,id05784,,train,speakers
vox2,id05788,,,,,m,id05788,,train,speakers
vox2,id05792,,,,,m,id05792,,train,speakers
vox2,id05793,,,,,f,id05793,,train,speakers
vox2,id05796,,,,,m,id05796,,train,speakers
vox2,id05797,,,,,m,id05797,,train,speakers
vox2,id05798,,,,,m,id05798,,val,speakers
vox2,id05799,,,,,m,id05799,,train,speakers
vox2,id05801,,,,,f,id05801,,train,speakers
vox2,id05804,,,,,m,id05804,,train,speakers
vox2,id05805,,,,,m,id05805,,train,speakers
vox2,id05806,,,,,f,id05806,,train,speakers
vox2,id05808,,,,,m,id05808,,train,speakers
vox2,id05810,,,,,m,id05810,,train,speakers
vox2,id05811,,,,,m,id05811,,train,speakers
vox2,id05812,,,,,m,id05812,,train,speakers
vox2,id05813,,,,,m,id05813,,train,speakers
vox2,id05815,,,,,m,id05815,,train,speakers
vox2,id05827,,,,,m,id05827,,train,speakers
vox2,id05828,,,,,m,id05828,,train,speakers
vox2,id05829,,,,,m,id05829,,train,speakers
vox2,id05830,,,,,m,id05830,,train,speakers
vox2,id05831,,,,,m,id05831,,train,speakers
vox2,id05832,,,,,m,id05832,,train,speakers
vox2,id05833,,,,,m,id05833,,train,speakers
vox2,id05834,,,,,m,id05834,,val,speakers
vox2,id05835,,,,,m,id05835,,train,speakers
vox2,id05836,,,,,m,id05836,,train,speakers
vox2,id05837,,,,,m,id05837,,train,speakers
vox2,id05838,,,,,m,id05838,,train,speakers
vox2,id05841,,,,,m,id05841,,train,speakers
vox2,id05843,,,,,f,id05843,,val,speakers
vox2,id05844,,,,,f,id05844,,train,speakers
vox2,id05845,,,,,f,id05845,,train,speakers
vox2,id05847,,,,,f,id05847,,train,speakers
vox2,id05849,,,,,f,id05849,,train,speakers
vox2,id05851,,,,,m,id05851,,train,speakers
vox2,id05852,,,,,m,id05852,,val,speakers
vox2,id05853,,,,,m,id05853,,train,speakers
vox2,id05856,,,,,m,id05856,,train,speakers
vox2,id05858,,,,,m,id05858,,train,speakers
vox2,id05860,,,,,m,id05860,,train,speakers
vox2,id05861,,,,,m,id05861,,val,speakers
vox2,id05864,,,,,m,id05864,,train,speakers
vox2,id05868,,,,,m,id05868,,train,speakers
vox2,id05869,,,,,m,id05869,,train,speakers
vox2,id05870,,,,,m,id05870,,val,speakers
vox2,id05871,,,,,m,id05871,,train,speakers
vox2,id05873,,,,,m,id05873,,train,speakers
vox2,id05874,,,,,m,id05874,,train,speakers
vox2,id05875,,,,,m,id05875,,test,speakers
vox2,id05876,,,,,m,id05876,,train,speakers
vox2,id05877,,,,,m,id05877,,train,speakers
vox2,id05878,,,,,m,id05878,,train,speakers
vox2,id05879,,,,,m,id05879,,val,speakers
vox2,id05880,,,,,m,id05880,,train,speakers
vox2,id05881,,,,,m,id05881,,train,speakers
vox2,id05882,,,,,m,id05882,,train,speakers
vox2,id05890,,,,,m,id05890,,train,speakers
vox2,id05891,,,,,f,id05891,,train,speakers
vox2,id05892,,,,,f,id05892,,train,speakers
vox2,id05893,,,,,f,id05893,,test,speakers
vox2,id05894,,,,,m,id05894,,train,speakers
vox2,id05895,,,,,f,id05895,,train,speakers
vox2,id05904,,,,,m,id05904,,train,speakers
vox2,id05905,,,,,f,id05905,,train,speakers
vox2,id05906,,,,,f,id05906,,val,speakers
vox2,id05907,,,,,f,id05907,,train,speakers
vox2,id05908,,,,,f,id05908,,train,speakers
vox2,id05913,,,,,f,id05913,,train,speakers
vox2,id05914,,,,,f,id05914,,train,speakers
vox2,id05915,,,,,f,id05915,,val,speakers
vox2,id05916,,,,,f,id05916,,train,speakers
vox2,id05917,,,,,f,id05917,,train,speakers
vox2,id05919,,,,,f,id05919,,train,speakers
vox2,id05920,,,,,f,id05920,,train,speakers
vox2,id05921,,,,,f,id05921,,train,speakers
vox2,id05922,,,,,m,id05922,,train,speakers
vox2,id05923,,,,,m,id05923,,train,speakers
vox2,id05926,,,,,m,id05926,,train,speakers
vox2,id05927,,,,,m,id05927,,train,speakers
vox2,id05930,,,,,m,id05930,,train,speakers
vox2,id05931,,,,,f,id05931,,train,speakers
vox2,id05932,,,,,f,id05932,,train,speakers
vox2,id05934,,,,,m,id05934,,train,speakers
vox2,id05935,,,,,f,id05935,,train,speakers
vox2,id05936,,,,,f,id05936,,train,speakers
vox2,id05938,,,,,f,id05938,,test,speakers
vox2,id05939,,,,,m,id05939,,train,speakers
vox2,id05940,,,,,m,id05940,,train,speakers
vox2,id05942,,,,,f,id05942,,val,speakers
vox2,id05944,,,,,f,id05944,,train,speakers
vox2,id05945,,,,,f,id05945,,train,speakers
vox2,id05946,,,,,f,id05946,,train,speakers
vox2,id05951,,,,,f,id05951,,val,speakers
vox2,id05952,,,,,f,id05952,,train,speakers
vox2,id05953,,,,,f,id05953,,train,speakers
vox2,id05954,,,,,f,id05954,,train,speakers
vox2,id05956,,,,,f,id05956,,test,speakers
vox2,id05957,,,,,f,id05957,,train,speakers
vox2,id05958,,,,,f,id05958,,train,speakers
vox2,id05959,,,,,f,id05959,,train,speakers
vox2,id05960,,,,,m,id05960,,val,speakers
vox2,id05961,,,,,m,id05961,,train,speakers
vox2,id05962,,,,,f,id05962,,train,speakers
vox2,id05963,,,,,m,id05963,,train,speakers
vox2,id05964,,,,,f,id05964,,train,speakers
vox2,id05966,,,,,f,id05966,,train,speakers
vox2,id05969,,,,,m,id05969,,val,speakers
vox2,id05970,,,,,f,id05970,,train,speakers
vox2,id05976,,,,,m,id05976,,train,speakers
vox2,id05977,,,,,m,id05977,,train,speakers
vox2,id05978,,,,,m,id05978,,val,speakers
vox2,id05980,,,,,f,id05980,,train,speakers
vox2,id05981,,,,,f,id05981,,train,speakers
vox2,id05982,,,,,m,id05982,,train,speakers
vox2,id05983,,,,,m,id05983,,test,speakers
vox2,id05984,,,,,m,id05984,,train,speakers
vox2,id05985,,,,,m,id05985,,train,speakers
vox2,id05986,,,,,m,id05986,,train,speakers
vox2,id05987,,,,,m,id05987,,val,speakers
vox2,id05988,,,,,m,id05988,,train,speakers
vox2,id05989,,,,,m,id05989,,train,speakers
vox2,id05990,,,,,m,id05990,,train,speakers
vox2,id05991,,,,,m,id05991,,train,speakers
vox2,id05993,,,,,m,id05993,,train,speakers
